S.No,Book Id,Author,Title,Genre,Language,Publisher,Year,Book Price
6583,BK06583,Kenji Suzuki (ed.) ,Artificial Neural Networks: Architectures and Applications,Computers,Hindi,Asia Publishing House,2013,1499
6584,BK06584,S. Arbayo ,Let's Build a Scripting Engine-Compiler,Computers,Hindi,George Allen & Unwin Ltd,2010,799
6585,BK06585,Shuly Wintner ,Formal Language Theory for Natural Language Processing,Computers,Hindi,Motial Banarasidas,2001,3199
6586,BK06586,"Artur Ekert, Patrick Hayden, Hitoshi Inamori ",Basic Concepts in Quantum Computation,Computers,Tamil,"R.N. Dandekar,
Bhandarkar oriental Research Institute",2000,399
6587,BK06587,Herbert Edelsbrunner ,Design and Analysis of Algorithms,Computers,Tamil,Motilal Barnasidass,2008,1299
6588,BK06588,Neal Ziring ,Dictionary of Programming Languages,Computers,English,Eastern Law House,1998,2199
6589,BK06589,Gregory J. Chaitin ,Information-Theoretic Incompleteness,Computers,English,Hind Kitabs Ltd.,1992,2299
6590,BK06590,Niklaus Wirth ,Compiler Construction,Computers,Hindi,Pub. Division,1996,999
6591,BK06591,"W.B. Croft, D. Metzler, T. Strohman ",Search Engines: Information Retrieval in Practice,Computers,Hindi,Oriental Pub.,2015,1999
6592,BK06592,Patricia Harpring ,"Introduction to Controlled Vocabularies: Terminologies for Art, Architecture, and Other Cultural Works",Computers,Hindi,"Sri Aurobindo Ashram
Pondicherry",2010,799
6593,BK06593,Thomas Weise ,Global Optimization Algorithms: Theory and Application,Computers,Telugu,Calcutta University,2008,2799
6594,BK06594,David Novak ,Internet Informed: Guidance for the Dedicated Searcher,Computers,Telugu,Pindaras Ltd.,2007,1399
6595,BK06595,Michele Mosca ,Quantum Algorithms,Computers,Telugu,George G. Harpar & Co.,2008,699
6596,BK06596,"Noah D. Goodman, Andreas Stuhlmüller ",The Design and Implementation of Probabilistic Programming Languages,Computers,Telugu,M.C. Sarkar & Sons,2016,1499
6597,BK06597,"Tony Hey, Stewart Tansley, Kristin Tolle ",The Fourth Paradigm: Data-Intensive Scientific Discovery,Computers,Telugu,Susil Gupta Ltd.,2009,1299
6598,BK06598,Petter Gottschalk ,Policing Cyber Crime,Computers,English,Susil Gupta,2010,1299
6599,BK06599,"R. Poli, W. B. Langdon, N. F. McPhee ",A Field Guide to Genetic Programming,Computers,English,Publications Division,2008,1899
6600,BK06600,"WeiQi Yan, Jonathan Weir ",Fundamentals of Media Security,Computers,English,The Key Press Ltd,2010,2199
6601,BK06601,"Rob Malouf, Miles Osborne ",An Introduction to Stochastic Attribute-Value Grammars,Computers,English,University of Calcutta,2001,1099
6602,BK06602,"K. Mehlhorn, St. Näher ",LEDA: A Platform for Combinatorial and Geometric Computing,Computers,English,Saod Manzil,1999,1499
6603,BK06603,"Grigori Melnik, Gerard Meszaros, Jon Bach ",Acceptance Test Engineering Guide,Computers,English,Elek Books,2009,2399
6604,BK06604,"K. Skinner, M. Halbert ",Strategies for Sustaining Digital Libraries,Computers,English,Arco Publishers Ltd.,2008,3199
6605,BK06605,Joachim Weickert ,Anisotropic Diffusion in Image Processing,Computers,English,The Hindustan Times,1998,1199
6606,BK06606,"T. Sutton, O. Dassau, M. Sutton ",A Gentle Introduction to GIS,Computers,English,Macmillan,2009,3299
6607,BK06607,Frank Stephan ,Recursion Theory,Computers,English,Macmillan,2009,1699
6608,BK06608,"Dariush Alimohammadi, Mary K. Bolin ",Mathematics for Classical Information Retrieval,Computers,Hindi,Orient Longmans Ltd.,2010,1499
6609,BK06609,Andre Nies ,Computability and Randomness,Computers,Hindi,Orient Longmans,2008,2799
6610,BK06610,Jacques Sakarovitch ,Automata and Rational Expressions,Computers,Hindi,Kutub,2015,2399
6611,BK06611,Susanne R. Warren (ed.) ,Introduction to Archival Organization and Description,Computers,Hindi,Navajivan Prakasan,1998,1199
6612,BK06612,"Martin Tomlinson, et al. ",Error-Correction Coding and Decoding,Computers,Hindi,Rahi Bode Depol,2017,2899
6613,BK06613,Ales Ude ,Robot Vision,Computers,Tamil,Rahee Book Dept.,2010,2299
6614,BK06614,Eva Volna ,Introduction to Soft Computing,Computers,Tamil,John Wiley & Sons,2013,3099
6615,BK06615,Terence John Parr ,Language Translation Using PCCTS and C++,Computers,Tamil,Oxford University Press,1993,3099
6616,BK06616,"Francesco Bullo, Jorge Cortes, Sonia Martinez ",Distributed Control of Robotic Networks,Computers,Tamil,Mathrubhumi Press,2009,2199
6617,BK06617,Richard Bornat ,Understanding and Writing Compilers,Computers,Telugu,Navahind Pub.,2008,1499
6618,BK06618,P.D. Terry ,Compilers and Compiler Generators,Computers,Telugu,Hodder & Stoughton,1996,1099
6619,BK06619,Cher Ming Tan ,Simulated Annealing,Computers,Telugu,Harbard University Press,2008,2999
6620,BK06620,Witold Bednorz ,Greedy Algorithms,Computers,Telugu,"Royal Asiatic Society of
Bengal",2008,1299
6621,BK06621,"J. Starck, F.D. Murtagh, A. Bijaoui ",Image Processing and Data Analysis: The Multiscale Approach,Computers,Telugu,Dhoomi Mal Dharam Das,1998,799
6622,BK06622,"D.E. Rydeheard, R.M. Burstall ",Computational Category Theory,Computers,English,Jean De Brunhoff,2001,2399
6623,BK06623,David Moursund ,Brief Introduction to Educational Implications of Artificial Intelligence,Computers,English,Exhibition Committee,2006,1399
6624,BK06624,Robert Harper ,Programming Languages: Theory and Practice,Computers,English,Rekha Pub.,2005,1999
6625,BK06625,Bhuiyan Monwar Alam ,Application of Geographic Information Systems,Computers,English,Exhibition Committee,2012,1399
6626,BK06626,Ben Klemens ,Modeling with Data: Tools and Techniques for Scientific Computing,Computers,English,Harvard University Press,2009,1699
6627,BK06627,Ian Parberry ,Parallel Complexity Theory,Computers,English,Harvard University Press,1987,3099
6628,BK06628,"Daniel Keim, et al. ",Mastering the Information Age: Solving Problems With Visual Analytics,Computers,English,Harvard University Press,2010,499
6629,BK06629,Allen B. Downey ,Think Data Structures,Computers,English,Popular Book Depot.,2016,3399
6630,BK06630,"J. Girard, Y. Lafont, P. Taylor ",Proofs and Types,Computers,Tamil,Navajivan Pub.,1989,599
6631,BK06631,Hugh Darwen ,An Introduction to Relational Database Theory,Computers,Tamil,"The All-Indian Fine Arts &
Crafts Society",2009,499
6632,BK06632,Wolfgang Merkle ,Randomized Algorithms,Computers,Tamil,Methuen & co. Ltd.,2001,1099
6633,BK06633,Xenophon Papademetris ,Introduction to Programming for Image Analysis with VTK,Computers,Tamil,Orient Book Company,2006,2299
6634,BK06634,Seth D. Bergmann ,"Compiler Design: Theory, Tools, and Examples",Computers,Tamil,Orient Longmans,2010,799
6635,BK06635,William R. Cook ,Anatomy of Programming Languages,Computers,Tamil,Hind Kitab,2013,699
6636,BK06636,Allen Downey ,Physical Modeling in MATLAB,Computers,Tamil,Macmilan,2014,2499
6637,BK06637,Dhana Nandini ,Semantic Web And Ontology,Computers,Hindi,Visva-Bharati,2014,1899
6638,BK06638,Mikael Vejdemo-Johansson ,Category Theory and Functional Programming,Computers,Hindi,Jean De Brunhoff,2012,2799
6639,BK06639,Moshe Sipper ,Evolved to Win,Computers,Hindi,The Good Books Co.,2011,1599
6640,BK06640,Roger McHaney ,Understanding Computer Simulation,Computers,Hindi,Oxford Press,2009,1699
6641,BK06641,Victor Eijkhout ,Introduction to High-Performance Scientific Computing,Computers,Hindi,"Bangalore Printing and
Publishing House",2014,3499
6642,BK06642,"Tomas Petricek, Jon Skeet, Yin Zhu ",Real World Functional Programming,Computers,Tamil,M.P. Jain,2010,2499
6643,BK06643,David Evans ,"Introduction to Computing: Explorations in Language, Logic, and Machines",Computers,Tamil,M.C.Sarkar & Sons,2009,899
6644,BK06644,"Jimmy Lin, Chris Dyer ",Data-Intensive Text Processing with MapReduce,Computers,English,Padmaja Pub.,2010,399
6645,BK06645,"Samuel J. Lomonaco, jr ",A Rosetta Stone for Quantum Mechanics with an Introduction to Quantum Computation,Computers,English,M.C. Sarkar & Sons,2000,3199
6646,BK06646,"Michal Armoni, Moti Ben-Ari ",Computer Science Concepts in Scratch,Computers,Hindi,Asia Publishing House,2013,1399
6647,BK06647,"Richard S. Sutton, Andrew G. Barto ",Reinforcement Learning: An Introduction,Computers,Hindi,George Allen & Unwin Ltd,2017,2899
6648,BK06648,"Robert Koprowski, Zygmunt Wrobel ",Image Processing in Optical Coherence Tomography using Matlab,Computers,Hindi,Motial Banarasidas,1985,1099
6649,BK06649,"Manning, Raghavan, Schütze ",Introduction to Information Retrieval,Computers,Telugu,"R.N. Dandekar,
Bhandarkar oriental Research Institute",2008,399
6650,BK06650,"Micki Krause, Harold F. Tipton ",Handbook of Information Security Management,Computers,Telugu,Motilal Barnasidass,1997,1699
6651,BK06651,"Al Geist, at al. ",PVM: Parallel Virtual Machine,Computers,Telugu,Eastern Law House,1994,2699
6652,BK06652,Stephen Diehl ,Write You a Haskell: Building a modern functional compiler from first principles,Computers,Telugu,Hind Kitabs Ltd.,2015,699
6653,BK06653,Pat Morin ,Open Data Structures: An Introduction,Computers,Telugu,Pub. Division,2013,2899
6654,BK06654,Mordechai Ben-Ari and Francesco Mondada ,Elements of Robotics,Computers,English,Oriental Pub.,2018,2799
6655,BK06655,Dwayne Philipps ,Image Processing in C: Analyzing and Enhancing Digital Images,Computers,English,"Sri Aurobindo Ashram
Pondicherry",1997,1699
6656,BK06656,"Y. Fang, V. Shandas, E. Arriaga Cordero ",Spatial Thinking in Planning Practice: An Introduction to GIS,Computers,English,Calcutta University,2014,2499
6657,BK06657,Mitch Tulloch ,Security and Privacy for Microsoft Office 2010 Users,Computers,English,Pindaras Ltd.,2012,2899
6658,BK06658,Jeffrey Scott Vitter ,Algorithms and Data Structures for External Memory,Computers,English,George G. Harpar & Co.,2008,3399
6659,BK06659,"Anil K. Jain, Richard C. Dubes ",Algorithms for Clustering Data,Computers,English,M.C. Sarkar & Sons,1988,899
6660,BK06660,"Huiyu Zhou, Jiahua Wu, Jianguo Zhang ",Digital Image Processing,Computers,English,Susil Gupta Ltd.,2010,999
6661,BK06661,"Morten Heine B. Sorensen, Pawel Urzyczyn ",Lectures on the Curry-Howard Isomorphism,Computers,English,Susil Gupta,2006,1499
6662,BK06662,Cliff B. Jones and Robert C. F. Shaw ,Case Studies in Systematic Software Development,Computers,English,"At The Clarendon Press,
Oxford",1990,2299
6663,BK06663,"C. Bischof, at al. ","Parallel Computing: Architectures, Algorithms and Applications",Computers,English,Publications Division,2007,399
6664,BK06664,Jonas Buchli ,"Mobile Robotics, Moving Intelligence",Computers,English,The Key Press Ltd,2006,2299
6665,BK06665,S. Ramakrishnan (ed.) ,Modern Speech Recognition Approaches with Case Studies,Computers,Hindi,University of Calcutta,2012,2699
6666,BK06666,Margaret M. Fleck ,Building Blocks for Theoretical Computer Science,Computers,Hindi,Saod Manzil,2015,2499
6667,BK06667,"Granville Barnett, Luca Del Tongo ",Data Structures and Algorithms: Annotated Reference with Examples,Computers,Hindi,Elek Books,2008,499
6668,BK06668,Michael Schmandt ,GIS Commons: An Introductory Textbook on Geographic Information Systems,Computers,Hindi,Arco Publishers Ltd.,2017,899
6669,BK06669,Adrian Horridge ,What does the honeybee see? And how do we know?,Computers,Hindi,The Hindustan Times,2009,2499
6670,BK06670,G. Wayne Clough ,"Best of Both Worlds: Museums, Libraries, and Archives in a Digital Age",Computers,Tamil,Macmillan,2013,3499
6671,BK06671,Ramakant Nevatia ,Machine Perception,Computers,Tamil,Macmillan,1982,899
6672,BK06672,Aarne Ranta ,Implementing Programming Languages,Computers,Tamil,Orient Longmans Ltd.,2012,2099
6673,BK06673,Muhammad Tanvir Afzal (ed.) ,Semantics: Advances in Theories and Mathematical Models,Computers,Tamil,Orient Longmans,2012,2499
6674,BK06674,Andrew Cumming ,A Gentle Introduction to ML,Computers,Telugu,Kutub,1998,2199
6675,BK06675,J. M. Spivey ,The Z Notation: A Reference Manual,Computers,Telugu,Navajivan Prakasan,1992,3299
6676,BK06676,Ilkka Kokkarinen ,Computer Science Introduction to Wolfram Mathematica,Computers,Telugu,Rahi Bode Depol,2014,1199
6677,BK06677,Claude Shannon ,A Mathematical Theory of Communication,Computers,Telugu,Rahee Book Dept.,1948,999
6678,BK06678,"Roberto Battiti, Mauro Brunato ",The LION Way: Machine Learning plus Intelligent Optimization,Computers,Telugu,John Wiley & Sons,2011,1699
6679,BK06679,"B. Aoun, M. Tarifi ",Introduction to Quantum Cellular Automata,Computers,English,Oxford University Press,2004,2799
6680,BK06680,John E. Savage ,Models of Computation: Exploring the Power of Computing,Computers,English,Mathrubhumi Press,1998,2099
6681,BK06681,"Carl E. Rasmussen, Christopher K. I. Williams ",Gaussian Processes for Machine Learning,Computers,English,Navahind Pub.,2005,1999
6682,BK06682,Ruqian Lu ,Knowware: the third star after Hardware and Software,Computers,English,Hodder & Stoughton,2007,1399
6683,BK06683,David Mertz ,Functional Programming in Python,Computers,English,Harbard University Press,2015,999
6684,BK06684,"Andrew Blake, Andrew Zisserman ",Visual Reconstruction,Computers,English,"Royal Asiatic Society of
Bengal",1987,2499
6685,BK06685,"G. James, D. Witten, T. Hastie, R. Tibshirani ",An Introduction to Statistical Learning,Computers,English,Dhoomi Mal Dharam Das,2013,3299
6686,BK06686,Jianer Chen ,Computational Geometry: Methods and Applications,Computers,English,Jean De Brunhoff,1996,799
6687,BK06687,Damith C. Rajapakse ,Practical Tips for Software-Intensive Student Projects,Computers,English,Macmillan,2008,2099
6688,BK06688,"Igor Boshakov, Alexander Gelbukh ",Computational Linguistics,Computers,Tamil,Exhibition Committee,2004,1999
6689,BK06689,Peter Ingwersen ,Information Retrieval Interaction,Computers,Tamil,Rekha Pub.,2002,3199
6690,BK06690,"Martin T. Hagan, et al. ",Neural Network Design,Computers,Tamil,Exhibition Committee,2014,1999
6691,BK06691,Neil D. Jones ,Computability and Complexity from a Programming Perspective,Computers,Tamil,Harvard University Press,1997,3299
6692,BK06692,Kikuo Asai ,Human Computer Interaction: New Developments,Computers,Tamil,Harvard University Press,2008,1599
6693,BK06693,David Mermin ,Quantum Computer Science,Computers,Tamil,Harvard University Press,2007,1099
6694,BK06694,David Kriesel ,A Brief Introduction to Neural Networks,Computers,Tamil,Popular Book Depot.,2011,3499
6695,BK06695,Zdravko Markov ,Lecture Notes in Machine Learning,Computers,Tamil,Navajivan Pub.,2003,2099
6696,BK06696,"Albert Nijenhuis, Herbert S. Wilf ",Combinatorial Algorithms,Computers,Tamil,"The All-Indian Fine Arts &
Crafts Society",1978,999
6697,BK06697,"Julio Ponce, Adem Karahoca ",State of the Art in Face Recognition,Computers,Hindi,Methuen & co. Ltd.,2009,2199
6698,BK06698,Tim Roughgarden ,Communication Complexity (for Algorithm Designers),Computers,Hindi,Orient Book Company,2015,3199
6699,BK06699,Antoni Niederlinski ,A Quick and Gentle Guide to Constraint Logic Programming via ECLiPSe,Computers,Hindi,Orient Longmans,2011,2399
6700,BK06700,William John Teahan ,Artificial Intelligence - Agent Behaviour,Computers,Hindi,Hind Kitab,2010,899
6701,BK06701,Shkelzen Cakaj ,Modeling Simulation and Optimization: Focus on Applications,Computers,Hindi,Oxford University Press,2010,1099
6702,BK06702,George K Matsopoulos ,Self-Organizing Maps,Computers,Tamil,Sri Aurbindo Ashram,2010,1399
6703,BK06703,"Anand Rajaraman, Jeffrey D. Ullman ",Mining of Massive Datasets,Computers,Tamil,Macmilan,2010,1299
6704,BK06704,David Longstreet ,Function Points Analysis Training Course,Computers,English,Visva-Bharati,2008,2699
6705,BK06705,Kenji Suzuki ,Artificial Neural Networks: Methodological Advances and Biomedical Applications,Computers,English,Jean De Brunhoff,2011,2799
6706,BK06706,Todd Troyer ,An Introduction to Computational Neuroscience,Computers,Hindi,The Good Books Co.,2005,699
6707,BK06707,Inder Jeet Taneja ,Generalized Information Measures and Their Applications,Computers,Hindi,Oxford Press,2001,2999
6708,BK06708,Peter Selinger ,Lecture Notes on the Lambda Calculus,Computers,Hindi,"Bangalore Printing and
Publishing House",2007,3399
6709,BK06709,"R. G. Downey, D. R. Hirschfeldt ",Algorithmic Randomness and Complexity,Computers,Telugu,M.P. Jain,2010,2799
6710,BK06710,Doug Hoyte ,Let Over Lambda: 50 Years of Lisp,Computers,Telugu,M.C.Sarkar & Sons,2008,1499
6711,BK06711,"Eugene M. Izhikevich, at al. ",Encyclopedia of Computational Neuroscience,Computers,Telugu,Padmaja Pub.,2009,2199
6712,BK06712,"Frank van Harmelen, Vladimir Lifschitz, Bruce Porter ",Handbook of Knowledge Representation,Computers,Telugu,M.C. Sarkar & Sons,2008,2799
6713,BK06713,Oded Goldreich ,Computational Complexity: A Conceptual Perspective,Computers,Telugu,Asia Publishing House,2008,1799
6714,BK06714,"Harold Abelson, Gerald Jay Sussman, Julie Sussman ",Structure and Interpretation of Computer Programs,Computers,English,George Allen & Unwin Ltd,1996,399
6715,BK06715,Solomon I. Khmelnik ,Computer Arithmetic of Geometrical Figures: Algorithms and Hardware Design,Computers,English,Motial Banarasidas,2013,999
6716,BK06716,"S. Dance, Z.Q. Liu, T.M. Caelli ",Picture Interpretation: A Symbolic Approach,Computers,English,"R.N. Dandekar,
Bhandarkar oriental Research Institute",1995,1099
6717,BK06717,"Robert Virding, Claes Wikstrom, Mike Williams ",Concurrent Programming in Erlang,Computers,English,Motilal Barnasidass,1996,2399
6718,BK06718,"Joey Paquet, Serguei A. Mokhov ",Comparative Studies of Programming Languages,Computers,English,Eastern Law House,2010,3199
6719,BK06719,Kazuyuki Fujii ,Introduction to Coherent States and Quantum Information Theory,Computers,English,Hind Kitabs Ltd.,2002,2699
6720,BK06720,"Eugene M. Izhikevich, at al. ",Encyclopedia of Computational Intelligence,Computers,English,Pub. Division,2009,1199
6721,BK06721,Moshe Sipper ,Evolution of Parallel Cellular Machines: The Cellular Programming Approach,Computers,English,Oriental Pub.,1997,2899
6722,BK06722,Nilanjan Sarkar ,Human Robot Interaction,Computers,English,"Sri Aurobindo Ashram
Pondicherry",2007,1499
6723,BK06723,Karl T. Ulrich ,Design: Creation of Artifacts in Society,Computers,English,Calcutta University,2011,1699
6724,BK06724,"S. Ventura Soto, Jose M. Luna, Alberto Cano (eds) ",Big Data on Real-World Applications,Computers,English,Pindaras Ltd.,2016,1999
6725,BK06725,Xin-Xing Tang (ed.) ,Virtual Reality: Human Computer Interaction,Computers,Hindi,George G. Harpar & Co.,2012,2999
6726,BK06726,"Ved Prakash Gupta, Prabha Mandayam, V. S. Sunder ",The Functional Analysis of Quantum Information Theory,Computers,Hindi,M.C. Sarkar & Sons,2014,2199
6727,BK06727,"Steven Bird, Ewan Klein, Edward Loper ",Natural Language Processing with Python,Computers,Hindi,Susil Gupta Ltd.,2009,1599
6728,BK06728,"M. Khoshnevisan, S. Bhattacharya, F. Smarandache ",Artificial Intelligence and Responsive Optimization,Computers,Hindi,Susil Gupta,2003,1999
6729,BK06729,"Andrzej Yatsko, Walery Suslow ",Insight into Theoretical and Applied Informatics,Computers,Hindi,"At The Clarendon Press,
Oxford",2016,1999
6730,BK06730,"A. Bijlsma, B.J. Heeren, E.E. Roubtsova, S. Stuurman ",Software Architecture,Computers,Tamil,Publications Division,2011,499
6731,BK06731,Csaba Szepesvari ,Algorithms for Reinforcement Learning,Computers,Tamil,The Key Press Ltd,2009,1199
6732,BK06732,"Gianluca Bontempi, Souhaib Ben Taieb ",Statistical Foundations of Machine Learning,Computers,Tamil,University of Calcutta,2013,2399
6733,BK06733,"Sanjeev Arora, Boaz Barak ",Complexity Theory: A Modern Approach,Computers,Tamil,Saod Manzil,2008,1099
6734,BK06734,Steven M. LaValle ,Planning Algorithms,Computers,Telugu,Elek Books,2006,1599
6735,BK06735,Tom Jewett ,Database design with UML and SQL,Computers,Telugu,Arco Publishers Ltd.,2006,3199
6736,BK06736,Roland Backhouse ,Galois Connections and Fixed Point Calculus,Computers,Telugu,The Hindustan Times,2001,599
6737,BK06737,"Silvano Martello, Paolo Toth ",Knapsack Problems: Algorithms and Computer Implementations,Computers,Telugu,Macmillan,1990,3199
6738,BK06738,"Jean-Paul Van Belle, Jane Nash, Mike Eccles ",Discovering Information Systems,Computers,Telugu,Macmillan,2003,2999
6739,BK06739,"Frederic Barbaresco, Ali Mohammad-Djafari ","Information, Entropy and Their Geometric Structures",Computers,English,Orient Longmans Ltd.,2015,1099
6740,BK06740,Scott Krig ,"Computer Vision Metrics: Survey, Taxonomy, and Analysis",Computers,English,Orient Longmans,2014,1499
6741,BK06741,John Watrous ,Quantum Computation,Computers,English,Kutub,2006,2199
6742,BK06742,"M. Grimm, K. Kroschel ",Robust Speech Recognition and Understanding,Computers,English,Navajivan Prakasan,2007,2699
6743,BK06743,Michael I. Schwartzbach ,Lecture Notes on Static Analysis,Computers,English,Rahi Bode Depol,2010,3099
6744,BK06744,Harry Perros ,Computer Simulation Techniques - The Definitive Introduction,Computers,English,Rahee Book Dept.,2008,2099
6745,BK06745,Benjamin C. Pierce ,Software Foundations,Computers,English,John Wiley & Sons,2010,1199
6746,BK06746,David Feldman ,"Information Theory, Excess Entropy and Statistical Complexity",Computers,English,Oxford University Press,2002,3299
6747,BK06747,Clifford A. Shaffer ,A Practical Introduction to Data Structures and Algorithm Analysis,Computers,English,Mathrubhumi Press,2010,2099
6748,BK06748,Dr. Robert Richard Hoogerwoord ,The Design of Functional Programs - A Calculational Approach,Computers,Tamil,Navahind Pub.,1989,2499
6749,BK06749,Gregory J. Chaitin ,The Limits of Mathematics,Computers,Tamil,Hodder & Stoughton,2003,799
6750,BK06750,J. E. Cremona ,Algorithms for Modular Elliptic Curves,Computers,Tamil,Harbard University Press,1992,2899
6751,BK06751,"N. I. Badler, C. B. Phillips, B. L. Webber ",Simulating Humans: Computer Graphics Animation and Control,Computers,Tamil,Dhoomi Mal Dharam Das,2011,3199
6752,BK06752,Wilfried Sieg ,Computability Theory,Computers,Tamil,Jean De Brunhoff,2006,899
6753,BK06753,"Robert E. Schapire, Yoav Freund ",Boosting: Foundations and Algorithms,Computers,Tamil,Macmillan,2014,799
6754,BK06754,Robert Harper ,Type Systems for Programming Languages,Computers,Tamil,Exhibition Committee,2000,1899
6755,BK06755,"Brad Miller, David Ranum ",Problem Solving with Algorithms and Data Structures Using Python,Computers,Tamil,Rekha Pub.,2008,399
6756,BK06756,Krysia Broda et al ,Reasoned Programming,Computers,Hindi,Exhibition Committee,1994,2599
6757,BK06757,Widodo Budiharto ,Modern Robotics with OpenCV,Computers,Hindi,Harvard University Press,2014,799
6758,BK06758,"Man-Hong Yung, et al. ",Introduction to Quantum Algorithms for Physics and Chemistry,Computers,Hindi,Harvard University Press,2012,1899
6759,BK06759,"Peter Van Roy, Seif Haridi ","Concepts, Techniques, and Models of Computer Programming",Computers,Hindi,Harvard University Press,2004,2899
6760,BK06760,Luc Devroye ,Lecture Notes on Bucket Algorithms,Computers,Hindi,Popular Book Depot.,1986,2099
6761,BK06761,Tom Szuba ,Safeguarding Your Technology,Computers,Tamil,Navajivan Pub.,1998,1099
6762,BK06762,Ester Martinez Martin ,Swarm Robotics: From Biology to Robotics,Computers,Tamil,"The All-Indian Fine Arts &
Crafts Society",2010,2799
6763,BK06763,Travis H. ,Security Concepts,Computers,English,Orient Book Company,2010,1299
6764,BK06764,"R. Jain, R. Kasturi, B. G. Schunck ",Machine Vision,Computers,Hindi,Orient Longmans,1995,2799
6765,BK06765,Shriram Krishnamurthi ,Programming Languages: Application and Interpretation,Computers,Hindi,Hind Kitab,2007,1299
6766,BK06766,Allen B. Downey ,Think Complexity: Complexity Science and Computational Modeling,Computers,Hindi,Oxford University Press,2012,2999
6767,BK06767,Al Sweigart ,Cracking Codes with Python,Computers,Telugu,Sri Aurbindo Ashram,2018,2299
6768,BK06768,Alex Pappachen James (ed.) ,Memristor and Memristive Neural Networks,Computers,Telugu,Macmilan,2018,2999
6769,BK06769,Adam Chlipala ,Certified Programming with Dependent Types,Computers,Telugu,Jean De Brunhoff,2011,3099
6770,BK06770,Herbert S. Wilf ,Algorithms and Complexity,Computers,Telugu,The Good Books Co.,2000,899
6771,BK06771,David Beyer ,The Future of Machine Intelligence,Computers,English,Oxford Press,2016,1899
6772,BK06772,Allen I. Holub ,Compiler Design in C,Computers,English,"Bangalore Printing and
Publishing House",1990,2299
6773,BK06773,Mark Anthony McLaughlin ,A Framework for Enabling Distributed Applications on the Internet,Computers,English,M.P. Jain,2006,2399
6774,BK06774,"Yoav Shoham, Kevin Leyton-Brown ","Multiagent Systems: Algorithmic, Game-Theoretic, and Logical Foundations",Computers,English,M.C.Sarkar & Sons,2008,499
6775,BK06775,"Dick Grune, Ceriel J. H. Jacobs ",Parsing Techniques: A Practical Guide,Computers,English,Padmaja Pub.,1998,399
6776,BK06776,Andrew Wuensche ,Exploring Discrete Dynamics,Computers,English,M.C. Sarkar & Sons,2011,599
6777,BK06777,"Clinton Gormley, Zachary Tong ",Elasticsearch: The Definitive Guide,Computers,English,Asia Publishing House,2015,999
6778,BK06778,"Jose E. Labra Gayo, et al. ",Validating RDF Data,Computers,English,George Allen & Unwin Ltd,2018,799
6779,BK06779,Luca Trevisan ,Lecture Notes on Computational Complexity,Computers,English,Motial Banarasidas,2004,399
6780,BK06780,"A. Aliseda, R. van Glabbeek, D. Westerstahl ",Computing Natural Language,Computers,English,"R.N. Dandekar,
Bhandarkar oriental Research Institute",1998,1299
6781,BK06781,"Felix T.S. Chan, Manoj K. Tiwari ",Swarm Intelligence: Focus on Ant and Particle Swarm Optimization,Computers,English,Motilal Barnasidass,2007,599
6782,BK06782,Jean Gallier ,Notes on Elementary Spectral Graph Theory,Computers,Hindi,Eastern Law House,2013,2699
6783,BK06783,Hitoshi Iba ,Frontiers in Evolutionary Robotics,Computers,Hindi,Hind Kitabs Ltd.,2008,2599
6784,BK06784,Wojciech Szpankowski ,Average Case Analysis of Algorithms on Sequences,Computers,Hindi,Pub. Division,2001,1499
6785,BK06785,C. Schmandt ,Voice Communication with Computers: Conversational Systems,Computers,Hindi,Oriental Pub.,1993,1299
6786,BK06786,"Jon Barwise, John Etchemendy ","Language, Proof and Logic",Computers,Hindi,"Sri Aurobindo Ashram
Pondicherry",2011,799
6787,BK06787,C. J. van Rijsbergen ,Information Retrieval,Computers,Tamil,Calcutta University,1979,599
6788,BK06788,K Narayan Kumar ,"Notes on Automata, Logics, Games and Algebra",Computers,Tamil,Pindaras Ltd.,2007,599
6789,BK06789,Matt Mahoney ,Data Compression Explained,Computers,Tamil,George G. Harpar & Co.,2013,699
6790,BK06790,"Eleanor G. Rieffel, Wolfgang Polak ",An Introduction to Quantum Computing for Non-Physicists,Computers,Tamil,M.C. Sarkar & Sons,2000,999
6791,BK06791,Valerio Scarani ,Quantum Information: primitive notions and quantum correlations,Computers,Telugu,Susil Gupta Ltd.,2009,2299
6792,BK06792,"Shai Shalev-Shwartz, Shai Ben-David ",Understanding Machine Learning: From Theory to Algorithms,Computers,Telugu,Susil Gupta,2014,1299
6793,BK06793,Robert Nystrom ,Crafting Interpreters: A handbook for making programming languages,Computers,Telugu,"At The Clarendon Press,
Oxford",2015,2199
6794,BK06794,Larry LIU Xinyu ,Elementary Algorithms,Computers,Telugu,Publications Division,2016,1599
6795,BK06795,Gregory J. Chaitin ,Exploring Randomness,Computers,Telugu,The Key Press Ltd,2001,599
6796,BK06796,Sebastian Ventura (ed.) ,Genetic Programming: New Approaches and Successful Applications,Computers,English,University of Calcutta,2012,899
6797,BK06797,Eitan Gurari ,An Introduction to the Theory of Computation,Computers,English,Saod Manzil,1989,1899
6798,BK06798,Per Martin-Loef ,Intuitionistic Type Theory,Computers,English,Elek Books,1980,1599
6799,BK06799,"Mary-Jo Kline, Susan Holbrook Perdue ",A Guide to Documentary Editing,Computers,English,Arco Publishers Ltd.,2008,899
